Dato;1 år;2 år;3 år;4 år;5 år;6 år;7 år;8 år;9 år;10 år;11 år;12 år;13 år;14 år;15 år;16 år;17 år;18 år;19 år;20 år;21 år;22 år;23 år;24 år;25 år;26 år;27 år;28 år;29 år;30 år;31 år;32 år;33 år;34 år;35 år;36 år;37 år;38 år;39 år;40 år;41 år;42 år;43 år;44 år;45 år;46 år;47 år;48 år;49 år;50 år;51 år;52 år;53 år;54 år;55 år;56 år;57 år;58 år;59 år;60 år;61 år;62 år;63 år;64 år;65 år;66 år;67 år;68 år;69 år;70 år;71 år;72 år;73 år;74 år;75 år;76 år;77 år;78 år;79 år;80 år;81 år;82 år;83 år;84 år;85 år;86 år;87 år;88 år;89 år;90 år;91 år;92 år;93 år;94 år;95 år;96 år;97 år;98 år;99 år;100 år;101 år;102 år;103 år;104 år;105 år;106 år;107 år;108 år;109 år;110 år;111 år;112 år;113 år;114 år;115 år;116 år;117 år;118 år;119 år;120 år
04-08-2017;0,0211;0,1098798781;0,2347753671;0,3659560803;0,5154429261;0,6531856309;0,7915188886;0,9196863211;1,0591275457;1,1665043029;1,2709791761;1,3714146659;1,459414353;1,5323806746;1,589332055;1,6313895749;1,6655795608;1,698277003;1,7340047835;1,7760288795;1,8236258792;1,8749232784;1,9284055616;1,982960013;2,0377705046;2,092241003;2,1459398561;2,1985588032;2,2498825491;2,2997660006;2,3481171168;2,3948839122;2,440044556;2,4835997975;2,5255671527;2,5659764296;2,6048662807;2,6422815436;2,6782711921;2,7128867603;2,7461811336;2,7782076283;2,8090192939;2,8386683922;2,8672060128;2,8946817968;2,9211437439;2,9466380859;2,97120921;2,9948996229;3,0177499437;3,0397989211;3,0610834669;3,0816387027;3,101498016;3,1206931218;3,1392541292;3,15720961;3,1745866679;3,1914110082;3,2077070068;3,2234977769;3,2388052348;3,253650163;3,2680522709;3,2820302531;3,2956018451;3,3087838763;3,3215923202;3,3340423424;3,3461483455;3,3579240124;3,3693823462;3,3805357085;3,3913958555;3,4019739718;3,4122807022;3,4223261819;3,4321200646;3,4416715493;3,450989405;3,4600819947;3,468957297;3,4776229273;3,4860861572;3,4943539329;3,5024328927;3,5103293829;3,5180494733;3,5255989721;3,5329834385;3,5402081963;3,5472783457;3,5541987745;3,5609741688;3,5676090232;3,5741076503;3,5804741895;3,5867126155;3,5928267464;3,598820251;3,6046966563;3,6104593536;3,6161116054;3,6216565513;3,6270972135;3,632436502;3,6376772204;3,64282207;3,6478736546;3,6528344849;3,6577069826;3,6624934842;3,6671962447;3,671817441;3,6763591756;3,6808234794;3,6852123146;3,6895275781;3,6937711036
07-08-2017;0,0115;0,1010793349;0,2167766952;0,3561559309;0,4947628866;0,6361147795;0,7758549835;0,9154805734;1,0449229305;1,1481585156;1,2610122971;1,3720552277;1,4656280996;1,5396368773;1,5946721464;1,6330072703;1,6626518753;1,6906986689;1,7221577031;1,7606234853;1,805561286;1,8549497516;1,907093214;1,960743827;2,0149831898;2,0691372656;2,1227145169;2,1753604527;2,2268239268;2,2769319433;2,3255706868;2,3726711497;2,4181981833;2,4621421198;2,5045123377;2,5453323052;2,5846357556;2,622463733;2,6588623103;2,6938808285;2,7275705426;2,759983584;2,7911721703;2,8211880102;2,8500818597;2,8779031978;2,9046999961;2,9305185612;2,9554034338;2,9793973328;3,002541133;3,0248738693;3,0464327606;3,0672532485;3,0873690471;3,1068122002;3,1256131435;3,1438007709;3,1614025012;3,1784443464;3,1949509794;3,2109458001;3,2264510009;3,2414876288;3,256075647;3,2702339927;3,283980633;3,2973326181;3,3103061322;3,3229165415;3,3351784396;3,347105691;3,3587114717;3,3700083079;3,3810081121;3,3917222177;3,4021614112;3,4123359622;3,4222556528;3,4319298039;3,4413673008;3,4505766169;3,4595658365;3,4683426753;3,4769145007;3,4852883504;3,4934709496;3,5014687281;3,5092878353;3,516934155;3,5244133194;3,5317307216;3,5388915282;3,5459006905;3,5527629557;3,5594828767;3,566064822;3,5725129846;3,5788313907;3,5850239077;3,5910942519;3,5970459956;3,6028825741;3,6086072919;3,6142233288;3,6197337461;3,6251414913;3,6304494038;3,6356602198;3,6407765765;3,6458010169;3,6507359936;3,6555838732;3,6603469396;3,6650273977;3,6696273767;3,6741489337;3,678594056;3,6829646648;3,6872626172
08-08-2017;0,013;0,1047780744;0,2227809721;0,3579621646;0,500700988;0,6431900941;0,7816270636;0,9126906312;1,0398057549;1,1629114738;1,2706523975;1,3651373285;1,4495305618;1,521957523;1,5803443265;1,6250163923;1,662327654;1,6981648515;1,7367199578;1,781035432;1,8303640077;1,8829429575;1,9373622275;1,992588593;2,0478663803;2,1026458912;2,1565312256;2,2092418679;2,2605841586;2,3104299431;2,358700485;2,4053542731;2,4503777365;2,4937781433;2,5355781533;2,5758116302;2,6145204167;2,6517518524;2,6875568635;2,7219884977;2,7551008036;2,7869479799;2,8175837351;2,8470608109;2,8754306343;2,9027430711;2,9290462559;2,9543864851;2,9788081556;3,0023537407;3,0250637938;3,0469769729;3,0681300811;3,0885581184;3,1082943415;3,1273703293;3,1458160515;3,1636599397;3,180928958;3,197648674;3,2138433285;3,2295359034;3,2447481873;3,2595008394;3,2738134505;3,2877046011;3,3011919173;3,3142921236;3,3270210934;3,3393938968;3,3514248451;3,3631275341;3,3745148841;3,3855991777;3,396392096;3,4069047518;3,4171477219;3,4271310764;3,4368644074;3,4463568548;3,4556171317;3,4646535476;3,4734740303;3,4820861466;3,4904971218;3,4987138581;3,5067429514;3,514590708;3,5222631593;3,5297660767;3,5371049844;3,5442851727;3,5513117096;3,5581894523;3,5649230574;3,5715169914;3,5779755399;3,5843028165;3,5905027709;3,5965791976;3,6025357425;3,6083759104;3,6141030718;3,6197204689;3,6252312217;3,6306383335;3,6359446967;3,6411530971;3,6462662195;3,6512866515;3,6562168884;3,6610593368;3,6658163188;3,6704900755;3,6750827704;3,6795964929;3,6840332614;3,6883950262;3,6926836722;3,696901022
09-08-2017;0,0098;0,0953822758;0,2087708976;0,3383046446;0,4791697218;0,6138787445;0,7495412802;0,8883242231;1,0160806957;1,1172134147;1,2280070624;1,3371524124;1,4291736263;1,5024428976;1,5579357215;1,598023707;1,6302074716;1,6610906652;1,6953438058;1,7363275566;1,7833912271;1,8345634692;1,8882176868;1,943159079;1,9985104316;2,0536300051;2,1080518171;2,1614417647;2,2135650898;2,2642620624;2,3134296751;2,3610077789;2,4069685281;2,4513083073;2,4940415369;2,5351959057;2,5748086971;2,6129239547;2,6495902967;2,684859234;2,7187838788;2,7514179587;2,7828150694;2,8130281136;2,8421088862;2,8701077742;2,8970735451;2,9230532066;2,948091919;2,972232951;2,9955176671;3,01798554;3,0396741812;3,060619386;3,080855188;3,1004139205;3,1193262827;3,1376214085;3,1553269366;3,1724690807;3,1890726993;3,2051613636;3,2207574242;3,2358820751;3,2505554156;3,2647965101;3,2786234442;3,2920533787;3,3051026016;3,3177865763;3,3301199879;3,3421167867;3,3537902297;3,3651529195;3,376216841;3,3869933955;3,3974934341;3,407727288;3,4177047969;3,427435337;3,436927846;3,4461908471;3,4552324718;3,4640604813;3,4726822858;3,481104964;3,4893352805;3,4973797024;3,5052444147;3,5129353355;3,5204581296;3,5278182215;3,5350208077;3,5420708682;3,5489731777;3,5557323156;3,5623526754;3,5688384747;3,5751937629;3,5814224298;3,5875282133;3,5935147063;3,599385364;3,60514351;3,6107923428;3,6163349412;3,6217742698;3,6271131846;3,6323544375;3,6375006811;3,6425544731;3,6475182804;3,6523944833;3,6571853788;3,6618931848;3,6665200429;3,6710680219;3,6755391209;3,6799352721;3,6842583434
10-08-2017;0,007;0,0888846954;0,1997644676;0,329679592;0,468105483;0,6057199206;0,735840734;0,8688860095;0,9937344411;1,1018568233;1,2150160037;1,3211046438;1,4074830404;1,4752239911;1,5272972272;1,5669916569;1,6008668922;1,6344945676;1,6718152243;1,7156745227;1,7651373163;1,8182756609;1,8735544272;1,9298486361;1,9863349307;2,0424135063;2,0976513082;2,1517402872;2,2044664438;2,2556866924;2,3053114496;2,353291451;2,3996077203;2,4442639035;2,4872803912;2,5286898014;2,5685335029;2,6068589379;2,6437175624;2,6791632648;2,7132511562;2,7460366503;2,7775747701;2,8079196303;2,8371240586;2,8652393249;2,8923149545;2,9183986074;2,9435360075;2,9677709122;2,9911451115;3,0136984497;3,0354688644;3,0564924379;3,0768034573;3,0964344812;3,1154164092;3,1337785547;3,1515487173;3,168753256;3,1854171605;3,2015641213;3,2172165976;3,2323958829;3,2471221679;3,2614146006;3,2752913441;3,2887696315;3,301865817;3,3145954262;3,3269732021;3,3390131494;3,3507285757;3,3621321313;3,373235846;3,3840511636;3,3945889751;3,4048596492;3,4148730618;3,4246386227;3,4341653019;3,4434616531;3,4525358372;3,4613956427;3,4700485064;3,4785015321;3,4867615085;3,4948349256;3,5027279903;3,5104466418;3,5179965648;3,5253832031;3,5326117716;3,539687268;3,5466144839;3,5533980148;3,56004227;3,5665514819;3,5729297144;3,579180871;3,5853087029;3,5913168159;3,5972086774;3,6029876229;3,6086568622;3,614219485;3,6196784667;3,6250366733;3,6302968667;3,6354617088;3,6405337664;3,6455155155;3,6504093446;3,6552175592;3,6599423849;3,664585971;3,6691503939;3,6736376597;3,6780497075;3,682388412
11-08-2017;0,0035;0,0813873971;0,1892577775;0,3158427306;0,4534229516;0,5891669413;0,7231124693;0,8464228701;0,9777392599;1,0791679404;1,1900053618;1,3003945527;1,3939794446;1,4681054742;1,5229628222;1,560670546;1,5895449069;1,616972051;1,6481523578;1,6868040448;1,7324123201;1,7828350293;1,8362598275;1,8913544099;1,9471389598;2,0028946844;2,0580974469;2,1123690974;2,1654414467;2,2171293771;2,2673106243;2,3159104791;2,3628901475;2,408237853;2,4519620099;2,49408597;2,5346439718;2,5736780141;2,6112354429;2,6473670907;2,6821258457;2,7155655571;2,7477402006;2,7787032509;2,8085072133;2,8372032817;2,8648410956;2,8914685734;2,9171318059;2,9418749968;2,9657404386;2,9887685163;3,0109977321;3,0324647454;3,0532044242;3,0732499045;3,0926326553;3,1113825472;3,1295279219;3,1470956633;3,1641112676;3,1805989126;3,1965815248;3,2120808453;3,2271174924;3,2417110225;3,2558799882;3,2696419932;3,2830137451;3,2960111053;3,3086491363;3,3209421467;3,3329037333;3,3445468209;3,3558837004;3,366926064;3,377685039;3,3881712186;3,3983946925;3,408365074;3,4180915266;3,4275827887;3,4368471966;3,4458927063;3,4547269144;3,4633570771;3,4717901282;3,4800326964;3,4880911213;3,4959714687;3,5036795443;3,5112209077;3,5186008845;3,5258245785;3,5328968828;3,5398224901;3,5466059032;3,5532514437;3,5597632614;3,566145342;3,5724015159;3,5785354648;3,5845507289;3,5904507141;3,5962386975;3,6019178337;3,6074911607;3,6129616045;3,6183319848;3,6236050196;3,6287833294;3,6338694419;3,6388657958;3,6437747448;3,648598561;3,6533394389;3,6579994981;3,6625807867;3,6670852845;3,6715149053
14-08-2017;0,0032;0,0838843625;0,1957578822;0,3253667155;0,4649917111;0,606452876;0,7431266334;0,8774569888;1,0041282257;1,105963056;1,215497208;1,3243012019;1,4190340905;1,4958038656;1,5532239834;1,5925263334;1,6221411838;1,6497189152;1,6806586631;1,718826241;1,7638170523;1,813543407;1,8662252834;1,9205532361;1,9755636114;2,0305489962;2,0849931885;2,1385234772;2,1908752963;2,2418658265;2,2913741357;2,3393261437;2,3856831757;2,430433209;2,4735841534;2,515158677;2,5551902158;2,5937198911;2,630794129;2,666462825;2,7007779304;2,7337923706;2,7655592202;2,7961310812;2,8255596194;2,8538952253;2,8811867715;2,9074814472;2,9328246516;2,9572599331;2,9808289651;3,0035715476;3,025525631;3,0467273544;3,0672110953;3,0870095279;3,106153686;3,1246730302;3,1425955165;3,159947665;3,1767546295;3,1930402649;3,2088271934;3,2241368692;3,2389896401;3,2534048069;3,2674006812;3,2809946387;3,2942031719;3,3070419386;3,3195258089;3,331668909;3,3434846631;3,3549858325;3,3661845531;3,3770923701;3,3877202708;3,3980787163;3,40817767;3,4180266256;3,4276346327;3,4370103211;3,4461619238;3,4550972988;3,4638239486;3,4723490399;3,4806794212;3,4888216397;3,4967819573;3,5045663651;3,5121805978;3,5196301467;3,5269202726;3,5340560166;3,5410422122;3,5478834947;3,554584312;3,561148933;3,5675814568;3,5738858208;3,5800658085;3,5861250568;3,5920670631;3,5978951916;3,6036126796;3,6092226434;3,6147280839;3,6201318918;3,6254368524;3,6306456506;3,6357608753;3,6407850233;3,6457205037;3,6505696416;3,6553346818;3,6600177918;3,6646210655;3,6691465264;3,67359613;3,677971767
15-08-2017;0,004;0,0908785292;0,2062633485;0,3358967264;0,4735353014;0,6201914585;0,759474336;0,8943902425;1,0222822462;1,128720341;1,2379747333;1,3443366677;1,4379250542;1,5145124816;1,571885338;1,6108098827;1,6397787333;1,666577233;1,6967001279;1,7340800778;1,7783510357;1,8274236087;1,8795089276;1,9332902319;1,9877977649;2,0423189784;2,0963333171;2,149464354;2,2014443305;2,2520876688;2,3012710398;2,3489182703;2,3949888496;2,4394691374;2,482365612;2,523699671;2,5635036173;2,6018175594;2,6386870151;2,674161062;2,7082909142;2,7411288295;2,7727272774;2,8031383097;2,8324130909;2,8606015535;2,887752151;2,9139116886;2,9391252124;2,9634359461;2,9868852635;3,0095126882;3,0313559147;3,0524508453;3,0728316376;3,0925307616;3,1115790612;3,1300058203;3,1478388294;3,165104455;3,1818277065;3,1980323041;3,2137407439;3,2289743613;3,243753393;3,2580970354;3,2720235015;3,2855500745;3,2986931597;3,3114683326;3,3238903854;3,335973371;3,3477306442;3,3591749005;3,3703182137;3,3811720698;3,3917474004;3,4020546133;3,4121036217;3,4219038713;3,431464366;3,4407936924;3,4499000423;3,4587912341;3,467474733;3,4759576699;3,4842468592;3,4923488155;3,5002697695;3,5080156825;3,515592261;3,5230049689;3,5302590409;3,5373594932;3,5443111354;3,5511185799;3,5577862524;3,5643184009;3,5707191043;3,5769922804;3,5831416942;3,5891709645;3,5950835715;3,6008828627;3,6065720596;3,6121542631;3,6176324592;3,6230095244;3,6282882303;3,6334712486;3,6385611553;3,643560435;3,6484714849;3,6532966187;3,65803807;3,6626979957;3,6672784795;3,6717815346;3,6762091072;3,6805630785
16-08-2017;0,005;0,0918789646;0,2027658249;0,3407086374;0,483405996;0,6153994602;0,7531146721;0,8883016733;1,0153242319;1,1256425186;1,2374083968;1,343600608;1,4351638342;1,5100912461;1,5680419096;1,6105659101;1,644922697;1,6776367751;1,7133368107;1,7553637952;1,8030920211;1,8546342476;1,9084400818;1,9633713561;2,018593278;2,0734960899;2,1276380429;2,1807034647;2,2324716482;2,282793585;2,3315744445;2,3787602988;2,4243280143;2,4682775199;2,5106258737;2,5514026978;2,5906466612;2,6284027671;2,6647202631;2,6996510334;2,7332483667;2,7655660162;2,7966574886;2,8265755121;2,855371644;2,883095988;2,9097969976;2,9355213454;2,9603138453;2,9842174142;3,0072730645;3,0295199206;3,0509952524;3,0717345225;3,0917714417;3,1111380321;3,1298646936;3,1479802733;3,1655121352;3,1824862313;3,1989271703;3,2148582855;3,2303017015;3,2452783974;3,2598082688;3,273910186;3,2876020508;3,30090085;3,3138227059;3,326382925;3,3385960433;3,3504758701;3,3620355283;3,3732874931;3,3842436284;3,394915221;3,4053130128;3,4154472312;3,4253276175;3,4349634541;3,4443635893;3,4535364615;3,4624901212;3,4712322524;3,4797701919;3,4881109482;3,496261219;3,5042274073;3,5120156373;3,5196317688;3,5270814106;3,534369934;3,5415024844;3,548483993;3,5553191876;3,5620126028;3,5685685891;3,5749913228;3,5812848137;3,5874529137;3,5934993241;3,5994276029;3,6052411716;3,6109433214;3,6165372195;3,6220259148;3,6274123432;3,6326993328;3,6378896088;3,6429857979;3,647990433;3,6529059571;3,6577347273;3,6624790184;3,6671410266;3,6717228728;3,6762266057;3,6806542051;3,6850075842;3,6892885931
17-08-2017;0,0059522987;0,0878383037;0,1957203932;0,3278326345;0,4624316374;0,5997230999;0,735852642;0,8694254935;0,9937637185;1,1113931305;1,2179648763;1,3143280647;1,401385932;1,4759819169;1,535234279;1,5791660549;1,6148026425;1,648696294;1,6854973421;1,7285644043;1,7772820978;1,8297640726;1,8844601352;1,9402333994;1,99625099;2,0519054138;2,1067573475;2,1604935857;2,212895854;2,263817496;2,3131659245;2,3608893325;2,406966578;2,4513994516;2,4942067459;2,5354196957;2,5750784662;2,6132294482;2,6499231745;2,6852127197;2,7191524748;2,7517972139;2,7832013894;2,8134186058;2,8425012325;2,8705001271;2,897464442;2,9234414994;2,9484767167;2,9726135719;2,9958935996;3,0183564106;3,0400397282;3,0609794376;3,0812096444;3,1007627393;3,119669467;3,1379589968;3,155658995;3,1727956964;3,1893939751;3,2054774138;3,2210683707;3,2361880452;3,2508565396;3,2650929192;3,2789152693;3,2923407497;3,3053856461;3,3180654191;3,3303947505;3,3423875874;3,354057183;3,3654161359;3,3764764271;3,3872494541;3,3977460642;3,4079765846;3,4179508514;3,4276782373;3,4371676763;3,4464276884;3,455466402;3,4642915749;3,4729106147;3,4813305972;3,4895582841;3,4976001401;3,5054623479;3,5131508232;3,5206712285;3,5280289863;3,5352292911;3,5422771211;3,5491772491;3,5559342526;3,5625525239;3,5690362788;3,5753895651;3,5816162715;3,5877201343;3,5937047452;3,5995735583;3,605329896;3,6109769555;3,6165178145;3,621955437;3,6272926776;3,6325322875;3,6376769183;3,6427291268;3,6476913792;3,6525660549;3,6573554502;3,6620617823;3,666687192;3,6712337475;3,6757034472;3,6800982226;3,6844199412
18-08-2017;0,0041;0,0898796365;0,2077620518;0,3399072575;0,4745387021;0,6098380469;0,7449739968;0,8759929174;1,0008675281;1,1174610872;1,2232293193;1,3193527544;1,406367048;1,4808504431;1,5397379602;1,5829813553;1,6177501454;1,6507401173;1,6866996349;1,7290538726;1,7772154473;1,8292719474;1,8836431742;1,9391695983;1,9950010937;2,0505169151;2,1052674842;2,1589316095;2,211284763;2,262175368;2,3115069503;2,359224622;2,4053047923;2,4497473016;2,4925693867;2,5338010406;2,5734814367;2,6116561741;2,6483751547;2,6836909512;2,7176575563;2,7503294298;2,7817607772;2,8120050103;2,8411143502;2,8691395411;2,896129651;2,9221319403;2,9471917829;2,9713526282;2,9946559938;3,0171414827;3,0388468176;3,0598078888;3,0800588114;3,0996319888;3,1185581808;3,1368665737;3,1545848519;3,171739269;3,1883547184;3,2044548021;3,2200618978;3,2351972238;3,2498809011;3,2641320133;3,2779686634;3,2914080283;3,3044664101;3,3171592854;3,3295013513;3,3415065692;3,3531882064;3,3645588749;3,3756305684;3,3864146967;3,3969221184;3,407163172;3,4171477042;3,4268850975;3,4363842957;3,445653828;3,4547018313;3,4635360718;3,472163965;3,4805925943;3,4888287287;3,4968788396;3,5047491163;3,5124454809;3,5199736018;3,5273389072;3,5345465972;3,5416016551;3,5485088588;3,5552727907;3,5618978476;3,5683882496;3,574748049;3,5809811383;3,5870912579;3,5930820031;3,5989568316;3,6047190692;3,6103719166;3,6159184547;3,6213616502;3,626704361;3,6319493411;3,6370992447;3,6421566313;3,6471239697;3,6520036417;3,656797946;3,661509102;3,6661392527;3,6706904685;3,6751647498;3,6795640302;3,683890179
21-08-2017;0,0024;0,082085076;0,1887581942;0,3168446821;0,4514090192;0,5876498022;0,7216907682;0,8536562958;0,9794911402;1,0896765213;1,1976880671;1,2994528059;1,388776471;1,4631406935;1,5213085665;1,5642891058;1,5992445708;1,6326894126;1,6692406822;1,7122291864;1,7610067853;1,8136493908;1,8685766141;1,9246294972;1,9809589435;2,0369454974;2,0921410031;2,1462257411;2,1989766511;2,2502435868;2,2999314465;2,3479866457;2,3943868218;2,4391329665;2,482243392;2,5237490927;2,5636901731;2,6021130965;2,6390685665;2,6746098989;2,7087917754;2,741669294;2,7732972521;2,8037296102;2,8330190982;2,8612169326;2,8883726199;2,9145338277;2,9397463086;2,9640538641;2,9874983399;3,0101196441;3,0319557842;3,053042916;3,0734154026;3,0931058789;3,1121453213;3,1305631189;3,1483871459;3,1656438336;3,1823582423;3,1985541306;3,2142540235;3,2294792773;3,2442501434;3,2585858276;3,2725045486;3,2860235919;3,2991593624;3,3119274336;3,3243425943;3,3364188925;3,3481696776;3,3596076391;3,3707448442;3,3815927725;3,3921623488;3,4024639744;3,4125075557;3,4223025318;3,4318579006;3,4411822425;3,4502837434;3,459170216;3,4678491202;3,4763275817;3,4846124099;3,4927101149;3,5006269229;3,508368791;3,5159414215;3,5233502749;3,5306005818;3,5376973555;3,5446454019;3,5514493306;3,5581135644;3,5646423485;3,5710397591;3,5773097116;3,5834559686;3,5894821467;3,5953917239;3,6011880457;3,6068743316;3,6124536807;3,6179290774;3,6233033962;3,6285794074;3,633759781;3,6388470915;3,6438438222;3,648752369;3,6535750442;3,6583140801;3,6629716325;3,667549784;3,6720505468;3,6764758658;3,6808276213
22-08-2017;0,0014;0,0808848863;0,1892559049;0,3181472278;0,4542273594;0,5926084091;0,7300437754;0,8641144569;0,9919834686;1,1000058266;1,2025414198;1,3028767148;1,3986832145;1,4820729609;1,5463812848;1,5898759481;1,6214162249;1,649555412;1,6803478746;1,7181322912;1,7627944967;1,8122771768;1,8647801557;1,9189788825;1,9738982732;2,028822193;2,0832277366;2,1367370098;2,189081417;2,2400749931;2,2895943415;2,3375634454;2,3839421062;2,4287171005;2,4718953917;2,5134989028;2,5535604835;2,592120796;2,6292259079;2,6649254363;2,6992711188;2,7323157176;2,7641121854;2,7947130348;2,8241698682;2,8525330327;2,8798513745;2,9061720688;2,9315405108;2,956000253;2,9795929782;3,0023585011;3,0243347895;3,0455580025;3,0660625394;3,0858810971;3,1050447329;3,1235829308;3,1415236703;3,1588934949;3,1757175811;3,192019806;3,2078228134;3,2231480784;3,2380159688;3,2524458048;3,2664559164;3,2800636971;3,2932856564;3,3061374682;3,318634018;3,3307894468;3,3426171928;3,3541300307;3,365340109;3,3762589849;3,3868976576;3,3972665989;3,4073757827;3,4172347126;3,4268524477;3,4362376268;3,4453984917;3,4543429083;3,463078387;3,471612102;3,479950909;3,4881013619;3,4960697289;3,5038620076;3,5114839384;3,5189410185;3,5262385138;3,5333814709;3,540374728;3,5472229253;3,5539305152;3,560501771;3,5669407959;3,5732515315;3,579437765;3,5855031371;3,5914511487;3,5972851674;3,6030084338;3,6086240675;3,6141350723;3,6195443418;3,6248546643;3,6300687274;3,6351891223;3,6402183487;3,6451588181;3,6500128578;3,6547827148;3,659470559;3,6640784864;3,6686085224;3,6730626245;3,6774426855
23-08-2017;0,0022;0,0828839582;0,1859604765;0,3073247149;0,4393379107;0,5745192286;0,7090183543;0,8399017844;0,9629695412;1,0847913528;1,1919392366;1,2869822889;1,373755929;1,4488641757;1,5087730004;1,5531438403;1,5890600412;1,6231835775;1,6602401715;1,7036407711;1,7527894524;1,8057741863;1,8610176558;1,917363583;1,9739652135;2,0302051441;2,0856370218;2,1399427152;2,1929005676;2,2443616765;2,2942320458;2,3424590763;2,389021286;2,4339204559;2,4771756072;2,5188183728;2,5588894337;2,5974357747;2,6345085722;2,6701615717;2,7044498461;2,7374288501;2,7691537072;2,7996786764;2,8290567612;2,8573394295;2,884576419;2,9108156104;2,9361029528;2,9604824294;2,9839960539;3,00668389;3,0285840898;3,0497329432;3,0701649379;3,0899128252;3,1090076896;3,1274790211;3,1453547884;3,1626615111;3,179424332;3,1956670872;3,2114123742;3,2266816175;3,2414951324;3,2558721851;3,2698310509;3,2833890688;3,296562694;3,3093675476;3,3218184631;3,3339295311;3,3457141409;3,3571850203;3,3683542723;3,3792334106;3,3898333925;3,4001646497;3,410237118;3,4200602643;3,4296431126;3,4389942686;3,4481219419;3,4570339681;3,4657378288;3,4742406703;3,4825493219;3,4906703124;3,498609886;3,5063740172;3,5139684246;3,5213985845;3,5286697426;3,5357869266;3,5427549563;3,5495784546;3,556261857;3,5628094207;3,5692252338;3,5755132231;3,5816771616;3,5877206767;3,5936472561;3,599460255;3,6051629022;3,6107583057;3,6162494582;3,6216392428;3,6269304375;3,6321257201;3,6372276724;3,6422387848;3,64716146;3,6519980171;3,6567506948;3,6614216551;3,6660129863;3,6705267066;3,6749647664;3,6793290514
24-08-2017;0,003;0,080887202;0,1867580953;0,3095287588;0,4418526228;0,577550309;0,7135937071;0,8465604641;0,9723701277;1,089914614;1,1970416696;1,2943077291;1,3818475435;1,4565237601;1,5155899423;1,559178306;1,5944361576;1,62800685;1,6646001145;1,7076134086;1,7564375751;1,8091480948;1,8641576824;1,9203023792;1,9767294475;2,0328167764;2,0881142752;2,1423008204;2,1951523417;2,2465179754;2,296302122;2,3444508627;2,3909416235;2,4357752765;2,4789700827;2,5205570358;2,5605762767;2,5990743318;2,6361019868;2,6717126524;2,7059611135;2,7389025761;2,7705919479;2,8010832998;2,8304294713;2,8586817857;2,8858898535;2,9121014429;2,9373624031;2,961716628;2,9852060514;3,0078706658;3,0297485583;3,0508759606;3,0712873076;3,0910153021;3,110090985;3,128543806;3,1464016967;3,1636911428;3,1804372559;3,1966638429;3,2123934744;3,2276475501;3,2424463621;3,2568091548;3,2707541833;3,2842987676;3,2974593452;3,3102515204;3,3226901112;3,3347891933;3,3465621422;3,3580216723;3,3691798744;3,3800482505;3,3906377466;3,400958784;3,4110212883;3,4208347171;3,4304080853;3,4397499899;3,4488686325;3,4577718408;3,466467089;3,4749615164;3,4832619455;3,4913748985;3,4993066137;3,5070630594;3,5146499489;3,5220727528;3,5293367119;3,5364468487;3,5434079783;3,5502247192;3,5569015024;3,5634425811;3,5698520392;3,5761337996;3,5822916317;3,5883291593;3,5942498666;3,6000571057;3,605754102;3,6113439605;3,6168296711;3,6222141139;3,6275000642;3,6326901971;3,637787092;3,6427932368;3,6477110319;3,6525427939;3,6572907595;3,6619570883;3,666543867;3,6710531114;3,6754867701;3,6798467271
25-08-2017;0,003;0,0808872019;0,1898565973;0,3149408967;0,4423513272;0,5805770539;0,714589144;0,8485871165;0,9775319867;1,0961568161;1,2034501642;1,300602574;1,3879415689;1,4625744713;1,52194433;1,5662450215;1,60242823;1,6369493008;1,6743904068;1,718062675;1,7673244951;1,8202934963;1,8754282444;1,9315989047;1,9879783403;2,0439637743;2,0991197945;2,1531364662;2,2057982708;2,25696089;2,3065337333;2,3544667094;2,4007401584;2,4453571584;2,4883376258;2,5297137805;2,5695266557;2,6078234094;2,6446552556;2,6800758761;2,7141402045;2,7469035015;2,7784206578;2,8087456731;2,8379312747;2,8660286446;2,893087231;2,9191546252;2,944276491;2,9684965319;2,9918564897;3,0143961658;3,036153459;3,0571644168;3,0774632945;3,0970826221;3,116053273;3,1344045365;3,1521641905;3,1693585738;3,1860126575;3,202150115;3,2177933895;3,2329637599;3,247681403;3,2619654542;3,2758340647;3,2893044561;3,3023929726;3,3151151298;3,3274856614;3,3395185634;3,3512271353;3,3626240198;3,3737212392;3,3845302305;3,395061878;3,4053265445;3,4153340998;3,4250939482;3,4346150543;3,443905967;3,4529748421;3,4618294637;3,4704772643;3,4789253434;3,4871804858;3,4952491776;3,5031376223;3,5108517554;3,5183972585;3,5257795721;3,5330039081;3,5400752613;3,5469984205;3,5537779785;3,5604183421;3,5669237413;3,5732982373;3,5795457318;3,5856699735;3,5916745662;3,5975629753;3,6033385343;3,6090044512;3,6145638139;3,620019596;3,625374662;3,6306317719;3,6357935862;3,6408626704;3,6458414988;3,6507324586;3,6555378539;3,6602599091;3,6649007722;3,6694625184;3,6739471526;3,6783566128;3,6826927726
